country_tag,type,difficulty,success,r_rsc_id,s_rsc_id,r_pkg_id,s_pkg_id,r_rsc_name,s_rsc_name,r_col_name,s_col_name,sql,nl,sql_success,sql_time,sql_n_rev,sql_review,sql_intok,sql_outok,nl_time,nl_n_rev,nl_review,nl_intok,nl_outok,tot_time
UK,multi-table-join,simple,true,ed7f8bac-970f-4936-a750-6923b8b75c60,fb940e11-1206-4a29-ae9a-2c890293df70,bd608bb5-a748-4632-8e69-b0be9d8358eb,736da925-f409-49b8-99c8-6ea7a57641d0,2024-01-31 Organogram (Junior),2023-03-31 Organogram (Senior),office_region,office_region,"SELECT R.parent_department, S.name FROM R JOIN S ON R.office_region = S.office_region WHERE R.grade = 'seo';",Which Senior Civil Servants (SEO grade) at the Driver and Vehicle Licensing Agency are located in the same regions as the staff members of the Home Office?,success,8.605,0,,3743,273,7.402,0,,4038,141,16.007
UK,single-table,simple,true,e80ba204-f84e-4cee-a877-2573e9152ae8,,5b1dab40-bb00-4c45-8039-e0240bf24f31,,Contracts Finder OCDS 2024-02-21,,,,"SELECT uri, published_date FROM R WHERE ""publisher/name"" = 'cabinet office';",Can you show me the links and publication dates for notices issued by the Cabinet Office?,success,7.373,0,,3410,244,6.03,0,,3279,129,13.403
UK,multi-table-join,challenging,true,ed53f68e-ba45-4af7-a0ca-850d01159bb9,ff26f251-4fff-442a-9b3f-718ac74fb31d,6e2333b8-d8cb-464f-b8b6-ff9f032f7100,c6da1573-83fe-4cb0-8e6a-799ee73ff24e,CSV,CSV,lad14_nm,lad12_nm,"SELECT R.ifid AS r_ifid, S.ifid AS s_ifid, R.lad14_nm, R.shape__area AS r_shape_area, S.shape__area AS s_shape_area, ROW_NUMBER() OVER (PARTITION BY R.lad14_nm ORDER BY R.shape__area DESC) as row_num FROM R JOIN S ON R.lad14_nm = S.lad12_nm WHERE R.shape__area > 5e7 AND S.shape__area > 5e7","Which local authority districts from December 2014 and December 2012 have areas larger than 50,000 square meters, and how do their areas compare? Please list them by name along with their respective area sizes, considering only those that exist in both years.",success,10.306,0,,2887,343,12.1,0,,6494,181,22.406
UK,single-table,challenging,true,39ed6afb-0c26-498c-9507-649bf38bf408,,b0bb8fd7-26e2-4a4b-b1e5-7e9bbf4932bc,,,,,,"WITH MonthlySpending AS ( SELECT CAST(SUBSTR(""date"", 1, INSTR(""date"", '/') - 1) AS INTEGER) AS month, SUM(amount) AS total_spent FROM R GROUP BY month ) SELECT month, total_spent, LAG(total_spent) OVER (ORDER BY month) AS previous_month_spending, total_spent - LAG(total_spent) OVER (ORDER BY month) AS spending_difference FROM MonthlySpending ORDER BY month;","How does the monthly spending pattern of the Foreign and Commonwealth Office using their Government Procurement Cards look throughout the year, including the difference in spending compared to the previous month?",success,9.243,0,,1484,392,5.391,0,,1928,158,14.634
UK,single-table,simple,true,f1881f9a-184b-4995-8217-328a3df0b0bf,,995e4dff-4162-4e58-aeb2-3516188d8638,,"",,,,"SELECT species, COUNT(*) FROM R WHERE year_test_approved = 2010 GROUP BY species;",How many tests were conducted on each type of bird in 2010 under commercial contracts by the Animal and Plant Health Agency?,success,6.505,0,,1238,329,11.61,1,,3648,335,18.115
UK,single-table,moderate,true,c4183520-410d-4694-ba9e-de3ed7317339,,3d5a1f2a-bb93-463a-bda5-87d36cd14fb7,,CSV,,,,"SELECT AVG(""bng_e""), AVG(""bng_n"") FROM R GROUP BY ""lep22_cd""","What are the average easting and northing coordinates for each Local Enterprise Partnership in England, based on the digital vector boundaries from December 2022 published by the Office for National Statistics under the package 'local-enterprise-partnerships-december-2022-en-bfc-v2', grouped by their respective codes?",success,15.425,1,,3482,635,37.48,3,,16194,811,52.905
UK,single-table,moderate,true,fc0c8315-7ded-47b4-898f-5f5aad277234,,fff4cc89-d266-42dd-a9e3-9877db1e05fc,,,,,,"SELECT ""organisation"", COUNT(""unit"") AS unit_count, AVG(""number_of_posts_in_fte"") AS avg_fte FROM R GROUP BY ""organisation"" ORDER BY avg_fte DESC;","For each organisation within the Defence Infrastructure Organisation, how many units do they have and what is their average number of full-time equivalent posts? Please list them in descending order based on the average FTE.",success,6.735,0,,1874,288,27.956,3,,8168,823,34.691
UK,single-table,simple,true,dcf60014-5c2f-4691-932c-473f73c86c06,,fd07cee9-b563-4716-9115-b9bb3025335c,,CSV,,,,SELECT * FROM R WHERE lep20_nm LIKE '%city%';,"Which Local Enterprise Partnerships in England as of April 2020 include the word ""city"" in their names?",success,4.185,0,,862,219,7.139,0,,3018,158,11.324
UK,multi-table-union,challenging,true,e2df4863-89f7-4f6a-8ad4-0a6125fac90f,c4e47a5c-7ab7-4fa3-a45e-24fcb7ffe44a,334f2d5b-71cd-485e-8750-66b0d527cb9e,c4938aa9-45c2-48fb-8aeb-58fe7e61c68c,Contracts Finder OCDS 2024-03-25,Contracts Finder OCDS 2024-05-10,releases/0/tender/procurement_method_details,releases/0/tender/procurement_method_details,"SELECT ""publisher/name"", ""extensions/3"", ""releases/0/id"", ""releases/0/ocid"", ""license"", CAST(""published_date"" AS DATE), ""releases/0/date"", ""publisher/uid"", ""publisher/scheme"", ""releases/0/language"", ""publisher/uri"", ""uri"", ""version"", ""extensions/5"", ""extensions/0"", ""extensions/2"", ""extensions/4"", ""extensions/1"", ""extensions/6"", ""publication_policy"" FROM R WHERE LENGTH(""publisher/name"") > 10 UNION SELECT ""publisher/name"", ""extensions/3"", ""releases/0/id"", ""releases/0/ocid"", ""license"", CAST(""published_date"" AS DATE), ""releases/0/date"", ""publisher/uid"", ""publisher/scheme"", ""releases/0/language"", ""publisher/uri"", ""uri"", ""version"", ""extensions/5"", ""extensions/0"", ""extensions/2"", ""extensions/4"", ""extensions/1"", ""extensions/6"", ""publication_policy"" FROM S WHERE LENGTH(""publisher/name"") > 10","Can you provide details about contracts published by organizations (with names longer than ten characters) from the Cabinet Office (part of Crown Commercial Service) specifically for March 2024 and May 2024? Include their publication dates (as a date), IDs, OCIDs, licenses, extensions, languages, URIs, publisher's UID, scheme, and publication policy.",success,11.626,0,,2189,536,43.279,2,,20170,830,54.905
UK,single-table,simple,true,f5582630-5645-4df8-a6a3-bf36a85d675a,,708572e1-7cb8-4907-bfa3-7c1a0c2dc3dc,,CSV,,,,"SELECT lad16_nm, shape__area FROM R WHERE bng_e > 350000;","Which local authority districts in the UK have an easting coordinate greater than 350000, and what are their respective areas according to the boundaries from December 2016?",success,5.398,0,,1888,215,8.602,0,,4220,164,14.0
UK,single-table,simple,true,f9c8e91b-a2b2-4c01-ad25-0f4e8e9cb1c0,,fd7d3529-5ecb-4cad-9f7b-3bf2e5a89117,,CSV,,,,"SELECT ctyua17nm, COUNT(*) FROM R GROUP BY ctyua17nm",How many times does each county or unitary authority name appear in the list of boundaries for Great Britain as of December 2017?,success,6.031,0,,1867,248,8.685,0,,3860,177,14.716000000000001
UK,single-table,moderate,true,eacaeb23-be78-4923-aff7-0f1d63cbb559,,3356897d-c795-4f64-a4eb-7289f50594c4,,CSV,,,,"SELECT ""lad11_nm"", MAX(""shape__area"") AS max_area FROM R GROUP BY ""lad11_nm"" ORDER BY max_area DESC LIMIT 5;","Which five local authority districts in Great Britain had the largest areas as of December 2011, according to the Office for National Statistics' boundaries data?",success,16.057,1,,3090,657,8.071,0,,3815,159,24.128
UK,single-table,moderate,true,6bf09e82-e623-434d-a2ce-c82ff6ddcaf9,,19d3b4cd-30a5-4a32-8926-2a2bc8d1a0e7,,CSV,,,,"SELECT ""ctyua22_cd"", COUNT(*) AS ""area_count"" FROM R GROUP BY ""ctyua22_cd"" ORDER BY ""area_count"" DESC;",How many areas in the United Kingdom are represented by each code according to the Office for National Statistics' December 2022 Counties and Unitary Authorities administrative boundaries?,success,9.135,0,,1993,349,8.612,0,,4003,169,17.747
UK,multi-table-join,challenging,true,ddddb36d-e89d-4e2d-b8f1-54dd39d630b7,5e3c5eef-b82f-45c4-8c07-17b463afcdf0,89c33424-e918-4968-9560-5b4bcc16bfe3,fcbe6337-addf-4348-90af-93ad4ddd469d,2022-06-30 Organogram (Junior),,grade,grade,"SELECT R.grade, COUNT(DISTINCT R.generic_job_title) AS unique_titles_in_R, COUNT(DISTINCT S.generic_job_title) AS unique_titles_in_S FROM R JOIN S ON R.grade = S.grade GROUP BY R.grade","For each grade within the Ministry of Defence, how many unique job titles exist in Head Office and Corporate Services and how many unique job titles exist in Defence Equipment and Support?",success,21.017,1,,5204,755,31.953,3,,13243,772,52.97
UK,single-table,simple,true,d348fd0e-8dab-411b-933c-07c841833472,,55393295-0b2f-44b6-bde8-0551a76fb253,,CSV,,,,SELECT lad20_nm FROM R WHERE fid > 150;,Which local authority districts have a feature ID greater than 150 in the lookup file for Community Safety Partnerships and Police Force Areas as of December 2020?,success,6.766,0,,1276,294,7.968,0,,3416,182,14.734
UK,multi-table-join,moderate,true,e61239a4-038b-46dc-b5ff-697f52aa9730,0eb921ed-cfc5-4aab-b1e4-f6b7f0ba4554,632bfc40-72bb-479d-92d6-ceccf7545c1d,a9284074-dc6c-49d3-b5b7-2a966231558c,CSV,CSV,long,long,"SELECT R.gltla22_nm, AVG(S.st_lengths) AS avg_st_length FROM R JOIN S ON R.long = S.long GROUP BY R.gltla22_nm",What is the average boundary length of Local Authority Districts in 2019 that share the same longitude as Grouped Lower Tier Local Authorities in December 2022? Please consider the boundaries related to the census for England and Wales.,success,9.236,0,,3661,267,12.521,0,,6987,167,21.757
UK,single-table,moderate,true,c4e47a5c-7ab7-4fa3-a45e-24fcb7ffe44a,,c4938aa9-45c2-48fb-8aeb-58fe7e61c68c,,Contracts Finder OCDS 2024-05-10,,,,"SELECT ""published_date"", COUNT(*) as release_count FROM R GROUP BY ""published_date"" ORDER BY release_count DESC LIMIT 5;","How many Contracts Finder notices were published each day in May 2024, and which days had the highest number of publications?",success,7.712,0,,3491,256,7.365,0,,3427,167,15.077
UK,single-table,challenging,true,41a70138-e749-49a3-9fb2-02b68f8da9b1,,a62d9c58-4fd2-4dba-a7bb-523415f040a0,,2024-04-22 Organogram (Junior),,,,"SELECT ""generic_job_title"", COUNT(*) AS num_posts, AVG(CAST(REPLACE(""number_of_posts_in_fte"", '<', '') AS INTEGER)) AS avg_num_fte FROM R WHERE ""office_region"" IN ('london', 'east of england') GROUP BY ""generic_job_title"" HAVING COUNT(*) > 1 ORDER BY avg_num_fte DESC;","How many posts exist for each generic job title in London and East of England within the Ministry of Defence's Strategic Command? Calculate the average number of full-time equivalent (FTE) staff for these roles, but only include job titles with more than one post. Sort the results by the highest average FTE.",success,7.878,0,,1891,326,31.124,3,,8999,909,39.001999999999995
UK,single-table,moderate,true,7cf34504-5424-43dc-ba3d-7dc786940b97,,fff4cc89-d266-42dd-a9e3-9877db1e05fc,,2021-12-31 Organogram (Junior),,,,"SELECT ""parent_department"", ""organisation"", AVG(""number_of_posts_in_fte"") AS avg_number_of_posts, COUNT(*) AS count_jobs FROM R WHERE ""office_region"" LIKE '%west midlands%' GROUP BY ""parent_department"", ""organisation""",What is the average number of full-time equivalent posts and how many jobs are there in the West Midlands region for the Defence Infrastructure Organisation under the Ministry of Defence?,success,17.31,1,,3540,733,6.185,0,,1981,180,23.494999999999997
UK,single-table,challenging,true,d7fc66c0-fc86-45db-b8a7-188c5098778d,,dd2a5b45-9849-47be-89b1-6d41e40c05e7,,2021-07-22 Organogram (Senior),,,,"WITH RankedPosts AS ( SELECT *, ROW_NUMBER() OVER (PARTITION BY ""job_title"" ORDER BY ""actual_pay_ceiling__a_"" DESC) as rn FROM R WHERE ""valid?"" = 1 ) SELECT ""job_title"", ""name"", ""actual_pay_ceiling__a_"" FROM RankedPosts WHERE rn = 1;","What are the highest possible salaries for each job title at the Department for Environment, Food and Rural Affairs, along with the names of individuals who could potentially earn those amounts?",success,7.412,0,,2718,282,6.33,0,,2966,154,13.742
UK,single-table,simple,true,cf21f5d0-22e9-40fa-a405-866b8a17a81d,,43f569b4-1f00-4861-8bf9-e5821b72ce7c,,CSV,,,,"SELECT ""pfa16nm"" FROM R WHERE ""iobjectid"" = 1",Which Police Force Area in England and Wales has an object ID of 1 according to the December 2016 boundaries?,success,27.007,3,,6425,1190,7.462,0,,3895,137,34.469
UK,multi-table-join,simple,true,d20f7ecb-be24-47ac-810f-dc59345ca0f6,6331642c-02a7-4ba4-bd85-4e2794fd98da,d17d9852-d19c-47e9-a2ae-d4bda1080df1,89c33424-e918-4968-9560-5b4bcc16bfe3,,,professional/occupational_group,professional/occupational_group,"SELECT R.""generic_job_title"", S.""job_title"" FROM R JOIN S ON R.""professional/occupational_group"" = S.""professional/occupational_group""",Which generic job titles in the Royal Armouries and which specific job titles in Head Office and Corporate Services MOD match based on their professional or occupational group?,success,9.771,0,,3743,330,33.843,3,,15914,777,43.614000000000004
UK,single-table,challenging,true,f6b48a1a-41d0-4517-b840-4322b3500549,,723ef91a-e7b1-40ce-b665-6cc11a8dee8a,,CSV,,,,"WITH AvgShapeArea AS ( SELECT pcon24_cd, AVG(shape__area) AS avg_area FROM R WHERE lat > 50.0 GROUP BY pcon24_cd ) SELECT pcon24_cd, avg_area, ROW_NUMBER() OVER (ORDER BY avg_area DESC) as row_num FROM AvgShapeArea;","Which Westminster Parliamentary Constituencies in the United Kingdom, with a latitude greater than 50.0, have the largest average area, and how do they rank based on their average area?",success,38.939,2,,6285,1422,8.069,0,,4159,144,47.008
UK,single-table,simple,true,f9c5071c-c159-4fe8-afb4-1f50020ddb9f,,f95c431d-b1ee-48bc-bdb8-d87b0e871751,,2022-12-31 Organogram (Junior),,,,SELECT * FROM R WHERE grade = 'heo';,"Which roles within the Valuation Office Agency are classified under the grade HEO, and what are their respective job titles and regions?",success,4.788,0,,1768,218,4.792,0,,2022,135,9.58
UK,multi-table-join,simple,true,fb02a8ef-21d4-4529-83dc-e294d80d4d3f,b9305ee6-edfd-46a9-b3ee-16753b650a9a,81769fb1-3737-4f02-a333-c12ad841854e,5dcf1a8e-4bad-4d9c-b90b-41f1a3dce03b,,,professional/occupational_group,professional/occupational_group,"SELECT R.name, S.generic_job_title FROM R JOIN S ON R.""professional/occupational_group"" = S.""professional/occupational_group""",Which individuals from The Pensions Regulator and what corresponding job titles at the Ministry of Defence share the same professional or occupational group?,success,7.791,0,,3538,258,7.384,0,,4107,143,15.175
UK,single-table,simple,true,eacaeb23-be78-4923-aff7-0f1d63cbb559,,3356897d-c795-4f64-a4eb-7289f50594c4,,CSV,,,,SELECT lad11_nm FROM R WHERE shape__area > 300000000,"Which local authority districts in Great Britain have an area larger than 300,000,000 square units according to the December 2011 boundaries?",success,4.731,0,,1570,205,8.046,0,,3718,157,12.777
UK,single-table,moderate,true,da6d0ff2-0152-414c-9ba9-7a9462384c16,,a90a9f70-e28c-4a95-a7a7-f79d12fbe219,,,,,,"SELECT ""parent_department"", COUNT(*) AS number_of_units FROM R GROUP BY ""parent_department""",How many units are there under each parent department within the Ministry of Justice's organogram?,success,7.214,0,,1792,311,15.75,2,,6193,454,22.964
UK,multi-table-join,simple,true,e61239a4-038b-46dc-b5ff-697f52aa9730,0eb921ed-cfc5-4aab-b1e4-f6b7f0ba4554,632bfc40-72bb-479d-92d6-ceccf7545c1d,a9284074-dc6c-49d3-b5b7-2a966231558c,CSV,CSV,long,long,"SELECT R.ifid, S.lad19nm FROM R JOIN S ON R.long = S.long",Which Local Authority Districts from December 2019 share the same longitude as Grouped Lower Tier Local Authorities in England and Wales as of December 2022? Please refer to the Office for National Statistics data for both sets of boundaries.,success,8.384,0,,3596,244,12.472,0,,6958,165,20.856
UK,single-table,moderate,true,39ed6afb-0c26-498c-9507-649bf38bf408,,b0bb8fd7-26e2-4a4b-b1e5-7e9bbf4932bc,,,,,,"SELECT merchant_category_group, SUM(amount) AS total_amount FROM R GROUP BY merchant_category_group ORDER BY total_amount DESC;",Which category of merchant services has the highest total spending by the Foreign and Commonwealth Office through their Government Procurement Card transactions?,success,5.122,0,,1356,237,4.715,0,,1720,139,9.837
UK,single-table,moderate,true,f6f13ee8-2b51-41b8-9c8d-6d147b3f3b6e,,266bf631-117c-456f-9ee6-2125515aa069,,,,,,"SELECT ""organisation"", ""professional/occupational_group"", SUM(""number_of_posts_in_fte"") AS total_posts FROM R GROUP BY ""organisation"", ""professional/occupational_group"" ORDER BY total_posts DESC;","How many total full-time equivalent posts are there in each professional or occupational group within the Defence Nuclear Organisation's departments, and which groups have the highest number of posts? Please list them in descending order based on the total number of posts.",success,7.194,0,,1660,316,5.767,0,,2000,167,12.961
UK,single-table,moderate,true,5abe5e9c-c170-4f6c-8524-71c26db12a70,,0641fa43-8738-48dc-8d5c-c93bc892e496,,CSV,,,,"SELECT icb23_nm, COUNT(*) AS count FROM R GROUP BY icb23_nm ORDER BY count DESC;","How many Output Areas are associated with each Integrated Care Board in England as of April 2023, listed from the highest to the lowest count?",success,5.915,0,,1859,242,8.754,0,,4452,161,14.669
